time (s)	det(V)
314.211512	0.498750	
314.215512	0.509407	
314.217513	0.531593	
314.219512	0.541545	
314.221513	0.550182	
314.223513	0.560327	
314.225513	0.566981	
314.227513	0.571440	
314.229513	0.577262	
314.231513	0.579388	
314.233513	0.584180	
314.235513	0.585817	
314.237513	0.585153	
314.241512	0.585826	
314.243513	0.576401	
314.245513	0.572392	
314.247512	0.564822	
314.249512	0.557109	
314.251513	0.549600	
314.255512	0.538117	
314.257512	0.510224	
314.259512	0.492843	
314.263513	0.476481	
314.265513	0.440125	
314.267513	0.422593	
314.269513	0.405115	
314.271513	0.383093	
314.273512	0.361242	
314.277512	0.332929	
314.281513	0.277882	
314.283512	0.223217	
314.285514	0.195685	
314.287513	0.164640	
314.289512	0.135158	
314.293512	0.102409	
314.295513	0.035487	
314.297513	0.001445	
314.299512	-0.031115	
314.301513	-0.059440	
314.303514	-0.091144	
314.305512	-0.122517	
314.307513	-0.153630	
314.309513	-0.186851	
314.311512	-0.217455	
314.313516	-0.248893	
314.315513	-0.279089	
314.319514	-0.304560	
314.321513	-0.357716	
314.323514	-0.380636	
314.325512	-0.404613	
314.327513	-0.424112	
314.329512	-0.444161	
314.333512	-0.465710	
314.335513	-0.499920	
314.337514	-0.516200	
314.341513	-0.528607	
314.343512	-0.552836	
314.345513	-0.560939	
314.347513	-0.569960	
314.349513	-0.574681	
314.351514	-0.576023	
314.355512	-0.580943	
314.359513	-0.581374	
314.361512	-0.575984	
314.363513	-0.571740	
314.365512	-0.567034	
314.367513	-0.558325	
314.371512	-0.549448	
314.373512	-0.531559	
314.375512	-0.523717	
314.377513	-0.513288	
314.379513	-0.499475	
314.381513	-0.487862	
314.383512	-0.473737	
314.385513	-0.458962	
314.387513	-0.445847	
314.389513	-0.430518	
314.391513	-0.421136	
314.393512	-0.411167	
314.397513	-0.397479	
314.399513	-0.370536	
314.401513	-0.353583	
314.403513	-0.339383	
314.405513	-0.325089	
314.407512	-0.311599	
314.411512	-0.299735	
314.413513	-0.275197	
314.415513	-0.263990	
314.419513	-0.249579	
314.421514	-0.223395	
314.423513	-0.211026	
314.425513	-0.202724	
314.427512	-0.192705	
314.429513	-0.181296	
314.433512	-0.175113	
314.437513	-0.153211	
314.439512	-0.135137	
314.441512	-0.127618	
314.443515	-0.121396	
314.445512	-0.111873	
314.449512	-0.105739	
314.451512	-0.092363	
314.453519	-0.086578	
314.455513	-0.080495	
314.457513	-0.072987	
314.459513	-0.069874	
314.461513	-0.064639	
314.463513	-0.060222	
314.465513	-0.055816	
314.467513	-0.049246	
314.469512	-0.046540	
314.471513	-0.043241	
314.473513	-0.038173	
314.477513	-0.036613	
314.479514	-0.028550	
314.481513	-0.025656	
314.483513	-0.022866	
314.485513	-0.018036	
314.489512	-0.016811	
314.491512	-0.013824	
314.493513	-0.013186	
314.497513	-0.010151	
